      # Columns are: wavelength (microns), kappa ext (cm^2 g^-1),   kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo
 # Note that the opacities are per gram of gas
   2.1215E+00   2.5909E+01   5.8724E+00   2.0037E+01   7.7335E-01
   2.2219E+00   2.5200E+01   5.7342E+00   1.9465E+01   7.7245E-01
   2.3272E+00   2.4498E+01   5.6001E+00   1.8898E+01   7.7141E-01
   2.4374E+00   2.3810E+01   5.4673E+00   1.8342E+01   7.7038E-01
   2.5529E+00   2.3137E+01   5.3387E+00   1.7798E+01   7.6925E-01
   2.6738E+00   2.2473E+01   5.2150E+00   1.7258E+01   7.6795E-01
   2.8005E+00   2.1817E+01   5.0946E+00   1.6723E+01   7.6649E-01
   2.9332E+00   2.1173E+01   4.9771E+00   1.6196E+01   7.6493E-01
   3.0721E+00   2.0543E+01   4.8627E+00   1.5681E+01   7.6330E-01
   3.2176E+00   1.9926E+01   4.7594E+00   1.5166E+01   7.6114E-01
   3.3701E+00   1.9314E+01   4.6546E+00   1.4660E+01   7.5901E-01
   3.5297E+00   1.8709E+01   4.5396E+00   1.4170E+01   7.5736E-01
   3.6969E+00   1.8111E+01   4.4231E+00   1.3688E+01   7.5578E-01
   3.8720E+00   1.7520E+01   4.3067E+00   1.3213E+01   7.5418E-01
   4.0555E+00   1.6934E+01   4.1915E+00   1.2742E+01   7.5248E-01
   4.2476E+00   1.6347E+01   4.0696E+00   1.2277E+01   7.5104E-01
   4.4488E+00   1.5753E+01   3.9461E+00   1.1807E+01   7.4950E-01
   4.6595E+00   1.5155E+01   3.8307E+00   1.1324E+01   7.4723E-01
   4.8803E+00   1.4559E+01   3.7226E+00   1.0837E+01   7.4432E-01
   5.1114E+00   1.3966E+01   3.6250E+00   1.0341E+01   7.4044E-01
   5.3536E+00   1.3365E+01   3.5426E+00   9.8219E+00   7.3492E-01
   5.6072E+00   1.2746E+01   3.4740E+00   9.2716E+00   7.2743E-01
   5.8728E+00   1.2098E+01   3.4197E+00   8.6785E+00   7.1734E-01
   6.1510E+00   1.1414E+01   3.3723E+00   8.0418E+00   7.0455E-01
   6.4424E+00   1.0691E+01   3.2942E+00   7.3966E+00   6.9186E-01
   6.7475E+00   9.8864E+00   3.1649E+00   6.7215E+00   6.7987E-01
   7.0672E+00   8.9195E+00   3.0127E+00   5.9068E+00   6.6224E-01
   7.4020E+00   7.6075E+00   3.0776E+00   4.5299E+00   5.9546E-01
   7.7526E+00   6.4514E+00   4.1041E+00   2.3473E+00   3.6384E-01
   8.1198E+00   7.8374E+00   6.3496E+00   1.4877E+00   1.8983E-01
   8.5045E+00   1.0806E+01   8.8217E+00   1.9844E+00   1.8364E-01
   8.9074E+00   1.3718E+01   1.1112E+01   2.6061E+00   1.8997E-01
   9.3293E+00   1.7472E+01   1.3886E+01   3.5855E+00   2.0522E-01
   9.7712E+00   1.8551E+01   1.4362E+01   4.1884E+00   2.2578E-01
   1.0234E+01   1.8432E+01   1.3932E+01   4.5002E+00   2.4415E-01
   1.0719E+01   1.7547E+01   1.2815E+01   4.7320E+00   2.6967E-01
   1.1227E+01   1.6300E+01   1.1585E+01   4.7155E+00   2.8929E-01
   1.1758E+01   1.5190E+01   1.0532E+01   4.6586E+00   3.0668E-01
   1.2316E+01   1.4018E+01   9.4545E+00   4.5631E+00   3.2553E-01
   1.2899E+01   1.2882E+01   8.4542E+00   4.4282E+00   3.4374E-01
   1.3510E+01   1.1759E+01   7.5253E+00   4.2342E+00   3.6006E-01
   1.4150E+01   1.0678E+01   6.8195E+00   3.8588E+00   3.6137E-01
   1.4820E+01   1.0144E+01   6.8131E+00   3.3313E+00   3.2839E-01
   1.5522E+01   1.0063E+01   7.1317E+00   2.9312E+00   2.9129E-01
   1.6258E+01   1.0308E+01   7.6163E+00   2.6917E+00   2.6113E-01
   1.7028E+01   1.0775E+01   8.1496E+00   2.6249E+00   2.4362E-01
