      # Columns are: wavelength (microns), kappa ext (cm^2 g^-1),   kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo
 # Note that the opacities are per gram of gas
   1.0000E-01   1.0459E+02   4.3514E+01   6.1071E+01   5.8393E-01
   1.0474E-01   1.0492E+02   4.4060E+01   6.0864E+01   5.8008E-01
   1.0970E-01   1.0502E+02   4.5073E+01   5.9950E+01   5.7082E-01
   1.1490E-01   1.0529E+02   4.5591E+01   5.9700E+01   5.6700E-01
   1.2034E-01   1.0561E+02   4.5971E+01   5.9641E+01   5.6472E-01
   1.2604E-01   1.0584E+02   4.6696E+01   5.9144E+01   5.5881E-01
   1.3201E-01   1.0620E+02   4.7032E+01   5.9167E+01   5.5713E-01
   1.3826E-01   1.0651E+02   4.7585E+01   5.8930E+01   5.5326E-01
   1.4481E-01   1.0723E+02   4.6353E+01   6.0873E+01   5.6770E-01
   1.5167E-01   1.0719E+02   4.6971E+01   6.0215E+01   5.6178E-01
   1.5886E-01   1.0749E+02   4.8346E+01   5.9146E+01   5.5024E-01
   1.6638E-01   1.0804E+02   4.9415E+01   5.8625E+01   5.4263E-01
   1.7426E-01   1.0852E+02   5.0154E+01   5.8362E+01   5.3782E-01
   1.8252E-01   1.0870E+02   5.0354E+01   5.8346E+01   5.3676E-01
   1.9116E-01   1.0908E+02   4.9348E+01   5.9728E+01   5.4758E-01
   2.0022E-01   1.1046E+02   4.7450E+01   6.3010E+01   5.7044E-01
   2.0970E-01   1.1226E+02   4.4607E+01   6.7649E+01   6.0263E-01
   2.1964E-01   1.1366E+02   4.0663E+01   7.2994E+01   6.4223E-01
   2.3004E-01   1.1372E+02   3.7958E+01   7.5757E+01   6.6620E-01
   2.4094E-01   1.1293E+02   3.7806E+01   7.5124E+01   6.6523E-01
   2.5235E-01   1.1196E+02   3.8344E+01   7.3617E+01   6.5752E-01
   2.6431E-01   1.1100E+02   3.8063E+01   7.2938E+01   6.5710E-01
   2.7683E-01   1.1091E+02   3.7741E+01   7.3174E+01   6.5973E-01
   2.8994E-01   1.1148E+02   3.7528E+01   7.3954E+01   6.6337E-01
   3.0368E-01   1.1224E+02   3.7059E+01   7.5183E+01   6.6983E-01
   3.1806E-01   1.1409E+02   3.6542E+01   7.7551E+01   6.7972E-01
   3.3313E-01   1.1690E+02   3.6151E+01   8.0752E+01   6.9076E-01
   3.4891E-01   1.1959E+02   3.5664E+01   8.3922E+01   7.0177E-01
   3.6544E-01   1.2229E+02   3.5006E+01   8.7286E+01   7.1375E-01
   3.8275E-01   1.2564E+02   3.4376E+01   9.1265E+01   7.2639E-01
   4.0088E-01   1.2952E+02   3.3826E+01   9.5694E+01   7.3883E-01
   4.1987E-01   1.3308E+02   3.3233E+01   9.9850E+01   7.5028E-01
   4.3976E-01   1.3599E+02   3.2501E+01   1.0349E+02   7.6100E-01
   4.6059E-01   1.3862E+02   3.1722E+01   1.0690E+02   7.7116E-01
   4.8241E-01   1.4127E+02   3.0970E+01   1.1030E+02   7.8078E-01
   5.0526E-01   1.4389E+02   3.0280E+01   1.1361E+02   7.8957E-01
   5.2920E-01   1.4614E+02   2.9622E+01   1.1652E+02   7.9730E-01
   5.5427E-01   1.4768E+02   2.8918E+01   1.1876E+02   8.0419E-01
   5.8052E-01   1.4857E+02   2.8142E+01   1.2043E+02   8.1058E-01
   6.0802E-01   1.4904E+02   2.7334E+01   1.2170E+02   8.1660E-01
   6.3683E-01   1.4923E+02   2.6516E+01   1.2272E+02   8.2232E-01
   6.6699E-01   1.4916E+02   2.5717E+01   1.2344E+02   8.2759E-01
   6.9859E-01   1.4876E+02   2.4960E+01   1.2380E+02   8.3221E-01
   7.3168E-01   1.4790E+02   2.4230E+01   1.2367E+02   8.3618E-01
   7.6634E-01   1.4646E+02   2.3508E+01   1.2295E+02   8.3949E-01
